object_id,parameters_sha256,absorption_sha256,planet_name_raw,split,evaluation_status
XUV27Msw18e11He0p0170H0,8d2347f1f96ba85a5e57c6d574eb3f895da19eb739c48fa886db8fa836922236,2b07930869733ae55821fa4cc25bafd2fe85f02043223d3d0bd903ec1ef3656e,WASP69b,outer_train,not_evaluated
XUV27Msw19e12He0p0420H1,d88cd5b6c81de24983b6eceeb8d0485098db986ff36efa6206595dd692785370,6969d0c80616db030ebfe6135b5aa1d99692627f2fd6f7f601c0b36740718685,WASP69b,outer_development,primary_nonoverlap
XUV27Msw1e12He0p0170H0,cb504a38e6f64cd00278a882857aeda87f291cefaf2fdfadb41b21aa29cd59d1,f2daf173bf6fd4496de40d971aa35e51a5fff44b76a99861bcb308b8f5bd7232,WASP69b,outer_train,not_evaluated
XUV27Msw22e12He0p1840H1,a86411054d8ff5e8595ccf602fef0266269c2945505f41f27a7a31a6dc73b09d,41392d80ff1bc5b9b4682d97d1b0d7b1f421c03e1eef3955e3c345077e6a4967,WASP52b,outer_development,primary_nonoverlap
XUV27Msw27e12He0p0370H0,37d1cdae51558523728f56ae7a5f0b001c4f867dce31f9ebde08459790486d3b,e0157002bf2fcfe32a66cbcd79416cb34bc7db50846e460fe64fcdb7e9f1b18e,WASP107b,outer_train,not_evaluated
XUV27Msw2e12He0p030198H0,ab9d99448255af646dde19d38db94f09c33dc3b409eee9f4e23001a885828ac5,353147b95af9deae24a36dd4e3901e6726887883d41d70cfbb3d77b83963c32e,23,outer_train,not_evaluated
XUV27Msw2e12He0p030198H1,9312c9db67fbd34ef5d8b00fe76f0891c9dd8611f0eadac6420641c0d450d3a6,977124753dc976bfdcb10e947ce22a6ea136394c8db3559c2eac4daa42634c45,23,outer_development,primary_nonoverlap
XUV27Msw2e13He0p0370H0,29abd6f235f2a2d3016e63eed3b60fddf36b6b34f5113d28a73adf7efec28a0e,9c0a8816ce45529fd39afd2abea93fb0ba3dfd2643a20a45ac4400afe5b3aca4,WASP69b,outer_train,not_evaluated
XUV27Msw3e13He0p0920H0,fabf1061942476df29a4172c6ee248e508224afc0b67eda944e1748f90d37949,a01c2c77695452c1ec0dcd5e11a7fe8854d4547eb0c8dad4faebd3d65ffbcd56,WASP69b,outer_train,not_evaluated
XUV27Msw40e12He0p0520H1,db68502f862a7d70fc6ba77a768e229fa047bd30d25bd50f28ecb3b0435cfdd1,b57a103514ff3c15f8ed309ddb3c3155b0ef6024c2aacc4d180bfce1cc1e4783,WASP52b,outer_train,not_evaluated
XUV27Msw46e11He0p0800H0,8c340dbe4dc08f71a49c1ce8b9b8320951995964b52d3f9a32d676e40fde2640,1cc88b84a44cbef6ba9c27a63358b25ea66cd9910f85e05030a0f2d2647b3457,WASP107b,outer_development,primary_nonoverlap
XUV27Msw57e12He0p0370H0,79da7be74e2ea7b7c741920c1dd9563851cdb4ecfa13eb3ea2969735833df2af,727d99f26cb54446ac93e45afe527e32833f146ae9d46e58ed615550a7fbe485,WASP52b,outer_train,not_evaluated
XUV27Msw5e13He0p0690H1,50d553cb8fa64c9db064b0bd203832cf57a5caabeefe2b7ee07376e5e63dc722,700cadf7aa3370ac167dc242e76d2025f9e6c585df36edf978bc2c0e66e8b7a9,WASP69b,outer_train,not_evaluated
XUV27Msw79e12He0p0400H0,7403029f376cc5a4082d11716c9114ffebfdecd3981a941860e4c7a7f7b96456,a275906965b928d9dad5a9b8ee8b7f12620de462aa475fd603b810edb80b9597,WASP69b,outer_train,not_evaluated
XUV27Msw93e11He0p1720H0,3b2f8b9b10fd99f120529a9f0b069374c9f3c40578a2ec3b80382ab579e03fea,05e21863ccefeba04cbf0bb8e108541791f6e91b45a19366436884c8535cfa50,WASP52b,outer_train,not_evaluated
XUV27Msw99e12He0p1840H1,f2916f9fc6529eda9313912853156bf779960f8d7f40799098a9ead0ab511b21,5498a921bbbdf61424e0a034a223a3b701dd6ae8bb3f4744a1f7b70ceec8c22b,WASP52b,outer_train,not_evaluated
XUV28Msw5e11He0p01H0,6f1fd541cbff0e5ed03d0a60094dd0f18ee9e22d6b17add10e0e4d842087376d,ef03ff6e0b5c00c19b32632ea6e313d278c21242b6756fec3844038f1779345f,WASP107b,outer_train,not_evaluated
XUV28Msw5e11He0p01H1,748378ce07453856b7fdc3fc500f00b81c4ff4538eddb16ee12475bb94110cb3,35b7a6803487bb911990568e9af77def04545ba45b5d034cc9c4c71a1a87e480,WASP107b,outer_train,not_evaluated
XUV29Msw19e12He0p3000H0,25bff36af3c82abca66ac5f4da4ad88bd9dd82db5d53a7ef0abba09687740510,9ad271cd32706e3d5d14d0d4cf306a7a2910e7728b8ae7030d9cfdbe86193f71,WASP52b,outer_train,not_evaluated
XUV29Msw1e11He0p0490H1,6b6a282078a3e99face963f9a31954fe0e5702e1c176c930fc84589e1891cfb3,fc6b73d462be79859f01e361029b3706ddc2d2197f1f084fe3afcd08467be864,WASP52b,outer_train,not_evaluated
XUV29Msw25e11He0p1300H0,d989963715e24b300895b8cf0e1273704fed986fe5b2e180e0ee067fcdcc6e55,524b75ee1345b10be93b866b24c0f4638ca2b577e0b17ecaafe1b60bc622de23,WASP69b,outer_train,not_evaluated
XUV29Msw29e12He0p0120H0,057c2d1597860ecf6ab288ae4c212880f8041bbb065ecfc9333def87a86235de,dc1d19d15fff0122095e791e1564fe9912578a6fe8881df5006fc6293ff0b209,WASP52b,outer_train,not_evaluated
XUV29Msw2e12He0p030198H0,87ad042957f30a1fcc5822812b2995c567ff340b8c0d3efcef4e91edd3677a6b,7214fd080d27d9006b83e6fa4718430f972dde6bb2a93bdc1e952e49751a0bfc,23,outer_train,not_evaluated
XUV29Msw2e12He0p030198H1,efb4b98af619044f9426813eda9bec8e4699baaca43d0838fbe0cee67a89b793,4ecd493eb85524e8b3eb8c6d38eedbd132efb072c828f242748ff8cf6e15060b,23,outer_train,not_evaluated
XUV29Msw2e13He0p1840H1,e81cc814abac9a071779a86cfca01f6ff76b4751afa49e3e7faa8eabe457c1b6,b3fb00e491b1bfa7ac9d96d3bba4db4f41168f876654a33747bc6fc500d12f1f,WASP52b,outer_train,not_evaluated
XUV29Msw31e12He0p1050H1,5d8eb5d850d2b51bfb6a420af80eee43430f7e0d6a897a34765cf801ca02e22f,f52467dbd510d58efc092580c47074d4f046a52cf6fa0395851eed90d13ddf95,WASP69b,outer_train,not_evaluated
XUV29Msw34e11He0p1300H1,7c5ccb4d1be2d1a35240d549f9081e7a9b8abe9c17aab362a167b776c26fb3a3,8a1571747992be60fcdd5dbdc778ba9a1f8adf05f73e77a0a09bd0b530b742b0,WASP107b,outer_train,not_evaluated
XUV29Msw35e12He0p1050H0,886f12955324f74ba2d9b7ae19d65d2785078bcb001903f4bd31922a9a031ec1,f351224669e0cdaedb5b14ae7adc31f465f1f7b401325e5f5492c8f728f7b180,WASP52b,outer_development,primary_nonoverlap
XUV29Msw37e12He0p0400H0,f36b0d7a7d795fceafc5058a1365140e8d82eebcd6d11a77b0cb69fb94730878,e925527306cbceff0c5db297f47bf4e234cef4418e5ebfe97d2d468c64dead01,WASP69b,outer_train,not_evaluated
XUV29Msw37e12He0p2790H1,ea6faa93f0f0d03df96c51f45e3907d4fef9685007fbd22d608b9dba2faa2bdf,b8e808702684bb8fc71664c2755caac2647aef8f6ba7cae564eb20abe9639a2b,WASP69b,outer_train,not_evaluated
XUV29Msw3e11He0p0320H0,ae423f7ca48973c59f64c9871d309488d10a2990ad6f4edf6d12fd3d48281915,a6fb69d1af8e608f5af467fd417b9865d56117219bf44d29f3d5900efb9f1956,WASP69b,outer_train,not_evaluated
XUV29Msw3e12He0p1130H0,a47abc5994e739f3d029fde1ba266df352bfb2e01f1cb09e52c9265e54fc6137,6e8d8140979fbdfa1103cb99f812ba680258507247398e516ed937efe4b93a54,WASP107b,outer_train,not_evaluated
XUV29Msw40e12He0p1390H1,2e1dd9c9c4ae688de082784ef8f2fd7fa405556bee520e7d43196dd5049732a3,a6b9279acd7cb262428d70a072e080f6a96fff31ca4417e04212b500ac58689c,WASP69b,outer_development,primary_nonoverlap
XUV29Msw41e11He0p1840H1,d241b895f78c113bd05256995c9ae34f2d6cfc695995b71bd50871f37782e803,25f9f41c54471d6cf5ef2ad9006c7f0e27a3f52c426bc4f65dcd516d640e6083,WASP52b,outer_development,primary_nonoverlap
XUV29Msw44e12He0p0370H0,af0b4f7d8dafa6ca1283a8ec7baa28e433f52e47e8cd83df5d44d9ff9bdbae2c,2b4f631b6c9265e0967d0c2ed4620fe7d2c75301f95f61055747926b64d37515,WASP69b,outer_development,primary_nonoverlap
XUV29Msw47e12He0p0920H1,3f68c1c34561a8eecbf52367c3b93f6f0a9a1e1d5a6bbe2a0642ed4f36ac693e,7369f53741ccf9e72882c261bef34b3cea26801e140c37b7809907d8e90b5340,WASP69b,outer_train,not_evaluated
XUV29Msw49e11He0p0180H0,61824e54e998df3050584eb11fe57f0e4c4f705fa75d08feeb58fecd75b4b0de,7a57f3a69472fc00048ade4d6dc54f290d147e9f23d91fd6680be5bc4cc6eda3,WASP69b,outer_train,not_evaluated
XUV29Msw49e13He0p2610H0,7d03c7c6c433b52520a1ace9e502ecb24e09f33401fb3b8a0e7b43ce1ffbf378,7c911876c60f9c65318e9c3d64e6cc14b620bc363f4df2abbb9986697f5be44e,23,outer_train,not_evaluated
XUV29Msw55e11He0p1720H0,47249b1c8e7809ea86089d0b1229c0dfa79fde44555dba3eb29515e465333274,dda7cda308eee78504cdaa281f0baa7e7c5a0b3224ff02b0ed1269ddd4aaad43,WASP52b,outer_train,not_evaluated
XUV29Msw56e11He0p0280H0,8b9b70d68e6dbfda635e05840ae4563389d1bd8dcf6a0410c2f853fe61df363d,bd70b5bb39646705e86fc0622d3ac3afdcfd0504f9c0e90d253617600d270703,WASP52b,outer_train,not_evaluated
XUV29Msw62e11He0p0740H1,fd251b374c6908c9cea6e19277d042b66a155bec1c091c6c3e99bdc6dcdcf223,4d931eec5bac1c6f94fec339b8edb2d07f29807494506c87cba8d48730cd7844,WASP52b,outer_train,not_evaluated
XUV29Msw64e11He0p0420H0,7aac82feae32d1ecc1c36cde72e9f323cf94e57972cf42845eca8635c27a2487,a7d38bae8adbaba54c688a694c34dd472f2e1357658570b18ac8a3f4e3d5b5f6,WASP52b,outer_train,not_evaluated
XUV29Msw64e12He0p0420H1,79234aa843fb89a526ebe0912a1a593431925639f03a2ca622bc72cacb3ea989,0d352af3d423defb55ac721a341c1283e4b3ad83ab0bb9668032b3b7fc23497b,WASP107b,outer_train,not_evaluated
XUV29Msw66e12He0p0130H1,2d1915e22012dd95fcb32c5dbf9a788b2c98745f1f4772442de31c4ddd59a8ef,3285dd7db95faf99cba41067ea8da161be1c1c22e284001b05dcda89f38bb7e5,WASP107b,outer_train,not_evaluated
XUV29Msw67e12He0p0300H0,3ab257a2cc2ccfbe6a56a87f88c9e6ca0d4d030300cb24e55be08f0cb446ca54,6c50081a680f86ae83f989a8a6a4cb3f2890ac42700037aba214f52cf5883478,WASP107b,outer_train,not_evaluated
XUV29Msw69e12He0p0460H1,bc43be35061ffb10e573c8ea8cc1899f7d1f639678ddbc792c491739ae3f1467,fffc446c3b99bf8ca7265df776a873e96219fd335dddcdf7357a1c54978f5d3d,WASP69b,outer_train,not_evaluated
XUV29Msw78e12He0p2120H0,ff077f6a62dc1aa32bce2b931e59930b30cb04d6ab37eb13e9ba496a329b63b5,66373fee7a25441b38d40a7bd3d0c075d16cd9eff2037cce1510bc76783143ca,WASP52b,outer_train,not_evaluated
XUV29Msw88e12He0p0280H0,1ccc3b326c90b418d9e54bbdd15a57355d7ca52303ac391bd09264a8a5897511,bc4ff0a94b31a4aae32241248c5b7d08c029b735dbfb355e24669f1badd852ce,WASP69b,outer_train,not_evaluated
XUV29Msw92e12He0p1720H0,2d0a39b3aea2ec235f1f3c2629c4420f62df3e0dc4e5b8c425552f695f853423,e8c9fb1cc95407830b4ea1c35868efb829a748dafcd4d945fe2f6605667337d4,WASP69b,outer_train,not_evaluated
XUV29Msw93e12He0p0920H0,6452901b774949b968d62cfdd4feffe448626d2ba0b8444a42d997f54f641e17,f3e1ca693ff5c64c9dc2af8849b2b503cc23dcebe84663a13a08ee4864d26f23,WASP52b,outer_train,not_evaluated
XUV30Msw14e12He0p06H1,c1d09619919fa84bff83c32f00e38135792b6d5fc67588cd87ecc5216719a02c,1075310b5349b765c70f795cbbf4f0864d41469d0a967f7f98d210757290c07f,WASP107b,outer_train,not_evaluated
XUV30Msw2e12He0p015H1,f93cb58b5b8fcf38ce0cb417e3de8a9afe4178a62e18bcf52d50f347d44debad,001bc610254c82689267eadb072239bb4ef507d956c3aff03c2ce491fbdca85d,WASP107b,outer_train,not_evaluated
XUV30Msw2e12He0p02H0,8c10473c914e5c72d13668a5d1bd2f28af6cfb1b6ca1bd1f0b60da0fe1b4fba3,f6df1864760f8b3bae6fcf02bae53d08537dedbfe21121aa7be721ef136b0125,WASP107b,outer_development,primary_nonoverlap
XUV30Msw5e13He0p02Ew11,f32939abe77f4039b534a74bc1fdd36255069eda6bf37270571991dfc78a78f0,1929a32afa3be3f83ca08a8b6ce4041ef729a0148384444bf092208248a89250,WASP107b,outer_train,not_evaluated
XUV30Msw6e12He0p02H1,b81ff5ff9edf40d3c8982851218ea39c051910a2525279fc83f64041279fa198,f2546f2e1f5ce0b9e039d3d784c678080dc550fa5dc233aafcb6fc1b1dd4a2b7,WASP107b,outer_train,not_evaluated
XUV31Msw11e11He0p1840H0,9f0b89e763a3bec38dc84028c69ca598a6ccf1458149fcfa5f32b34efda51362,a5bb47d580a17c3fb6c44cb55f5c16a5c614e4026593c4b3e3b806b2e0688e8e,WASP52b,outer_train,not_evaluated
XUV31Msw12e12He0p0140H1,01f89fd2e0b1f156d4f1cb87809a4ed0d8050ad54b989b6ab72954741372079f,faeff3d1336153a013c820bb530b0988b040e9d989fd6eccc239d3d29a6d3ce4,WASP52b,outer_train,not_evaluated
XUV31Msw15e11He0p0210H1,5ab2f057fa60a9fa5eeccdb5af5272783c7b5a1103457c844d55801855fad31a,029582ed24c3ef975c90d33eae11e829c00eb3733da56e9e51564849753db409,WASP69b,outer_train,not_evaluated
XUV31Msw17e11He0p1300H0,8d8c95efbecf4cec059c24de978f3ecba4ff419378b38db4952ef091e012b47f,97d0683c91e8eda4496f7ee357b337cee47f1937c7061f54f8c234ffbd343b3d,WASP52b,outer_train,not_evaluated
XUV31Msw2e12He0p0560H1,a5b8c54c23b703019a9fa6cbed2bbeb94c67147d4196097becb4bf4258d2501b,9d641b0086e2b7905d206e5e3b8daaa72ac659e57774ae8c2822106049d3e87c,WASP52b,outer_train,not_evaluated
XUV31Msw31e11He0p0120H0,828b1763bc3b7c4209a0e25788cf4180463c0b6148de67c2abeb4fc62a867244,15ca4278f614eec74841c343837a063f3dd87c37be73dc3a3dfcbf349e86354c,WASP69b,outer_train,not_evaluated
XUV31Msw31e11He0p1970H0,2980f8e057666d00f10cabd0145b0c71e5ec5c4942cbfee2364228c090d271a8,644c1e08ca21fa490682c9f24c1f2baa1368187ec9d8426f30e03bd752b8933e,WASP52b,outer_development,primary_nonoverlap
XUV31Msw32e12He0p0600H0,c16a89bc66d9d64893b9f70c47a22ea796cc44cb4f4ee617a5b99276d35ce861,45d08dbb3ae58c52a09fb12fcf0e5662ce4cdeddc1c3ad4f0d3af7808d827adb,WASP107b,outer_train,not_evaluated
XUV31Msw43e11He0p0230H0,2303e395941acdd4ee320a96323460d463d79533667de2e90ecdd8c7f07ed394,19f4acdb7d58b2c932ac387ce12f6b9214b17d3637c13b218ae07e38c66a12ca,WASP52b,outer_development,primary_nonoverlap
XUV31Msw43e11He0p0340H1,debe3405cd8731342575f8d8fb9db4a418b7e5644c6fb9fab1d91e47240344ab,3ee144c73b23b4cb1dbaf92e2db5b78e57a05a981817a436fab2d79abff40066,WASP52b,outer_train,not_evaluated
XUV31Msw43e11He0p1720H0,9122c93e980e4f7f61989c8935dcf8aa86eeb08ad9b59cc9436ab072f518877e,83b8edd2772d4ba2d33cdf6b981e4103bbac71a6a54c2126c595ede705803ce6,WASP52b,outer_train,not_evaluated
XUV31Msw48e11He0p0560H0,fd4bb67ba1ca9e0aaa0eb15c7c9a11876440c5e22474633ece9088abca66c30a,fe8f35c3ad5cd60c3b8d53e5001c3c770dd22b90a2aa1e9a3801ef7de9193b52,WASP69b,outer_train,not_evaluated
XUV31Msw72e11He0p0240H0,c5d930326c817e53af064f6df85505e84e0a5c6300b5995a92ba4c06db37dd6c,472b81faa38929131fcafce87306c993219f4b6a36e002139b70c5eb76552f13,WASP52b,outer_train,not_evaluated
XUV31Msw73e11He0p0300H0,c988f5699bb0caaa3e97a3bd95f7b32d0dc0b4db76266072d6a2e03f0774789d,679064b65bdd321d07a696dc555a4b1b9e9046a4536ad42c5971fd0c3523274c,WASP107b,outer_train,not_evaluated
XUV31Msw81e11He0p3000H0,276fd8060d4087e0333c148fa7562b5aa63727dcd5ceb4428c4aa914b5a24549,ac9da116d9c12d7e3d5e362b7d3cfffd41c119eaf48b14a51fc65f9185553549,WASP52b,outer_train,not_evaluated
XUV31Msw83e11He0p1840H0,ca50e2e4a43d3bf50867b02c01811462642746b7fe5e80ec241bb9287d0cc5c9,f5aeabef158824fc33a2340ecd15d5c240c972fd440e01255a9f5cb253733e19,WASP52b,outer_train,not_evaluated
XUV31Msw86e11He0p0650H1,72db10538917a903380a9b1d9296d18bd15ef136033a8369f3aad18bbe8f1320,e242d09597e6b5b4fae173125658782fb639f69e509673d6ceb002f0c173f8d6,WASP52b,outer_development,primary_nonoverlap
XUV31Msw8e12He0p0260H1,f5844a1e8a226b3d6aa7f7961ea02e25eb377c4fd0d912f41dc25371c8f41e8a,a07bdac531cbfa00e411f7083f7787ffd92981511d5d1ddb79f8613b4c2c9749,WASP52b,outer_development,primary_nonoverlap
XUV31Msw90e12He0p2270H1,92461ff98804974c729d1309061e24c3874d93c791c6923c73097fef080dac1d,e9890117efdebca3166e7c2a3b884cd140207d01d8a20a27b6187bb4936ffc4a,WASP52b,outer_development,primary_nonoverlap
XUV31Msw91e11He0p1210H0,22864d1c926b87a9e85a0c6f033fecca3708bd3eebb6d7718942f1bc38ddfd7d,1b13f80e0f34f7d2281bb92b9efaf1190b70b845e63df7314e8037841ca2c5f7,WASP52b,outer_train,not_evaluated
XUV31Msw91e11He0p2790H0,1b629c93c7387db8079e38615e133e1d25e3615c8a947204e7638281de6078d8,a4a9cac1e8b2a03c7c56bdc94c54a38fb14a6116b43d49484c0568b6444adf8f,WASP69b,outer_train,not_evaluated
XUV31Msw9e11He0p0130H0,f96e2cfea3bae7e9398244b3e933ebd00edfb3115668dd0f6318018b622804b3,8dc45f839d08b1940f1c4c927fadf98ff2c43b59aa0ab829ca607c507353cc94,WASP69b,outer_development,primary_nonoverlap
XUV31Msw9e11He0p2790H1,231edcb992df5d2627bd634c69395c175dac13d1a74b62f72b1e6172ee0fdc2e,a9339fa90d99db30c900d57f7040a55f4ad53ece91fbadb01c9de2c4842ea95b,WASP52b,outer_train,not_evaluated
XUV33Msw11e12He0p1210H0,2ec55a4339913fcc65c4b072bbc9421266ced215563b4514c1ad70d9a74ffece,2ede3751e933d8c771f8e4fe1c3baac4ae6bb7a748a200f917f6cd67bb240b52,WASP69b,outer_development,primary_nonoverlap
XUV33Msw17e12He0p3000H1,72b557912373c61a0e1f3e27f1a4b836868300a15d92d91b8151c467e3f92ca4,d0004c8c792ca65e2d3443d270362319a5c4db637fe77f578d1b0a2c4a0910bb,WASP52b,outer_train,not_evaluated
XUV33Msw24e11He0p0560H0,983e96126e334fd0d33270e3a0e8a3a7b793cad94ed0e4f6d300e429aac34d06,03d7f06908ad94b6cddebdb48c0fc9b3c8cc36e71deb901f89935e7da980c4ed,WASP69b,outer_train,not_evaluated
XUV33Msw26e11He0p0110H0,8f8fd624305056ad8fe76bc283f5752c471902226b5b5a069b19abe31bb8348e,0933cc1ebe13c4573e7c232ca8fa31feee0305bf921423d7be72e672226ccee7,WASP69b,outer_train,not_evaluated
XUV33Msw29e11He0p0560H0,3d0e2937b92c39961bcb12a9287b7427c23b65f07ba40e7be27ee7010eefa990,1f5546f9972986488cb630c39f727d320b90720c08e3ff4ca155dc2632b25095,WASP52b,outer_train,not_evaluated
XUV33Msw29e12He0p0520H1,4a4d71961136039878dd836fd82294e82b41655b425e87e55f41a9ff05626c24,2839593b99502da4df4ce4735fe324bd211f226af0909ddf470cdaf86cfe649e,WASP52b,outer_development,primary_nonoverlap
XUV33Msw2e12He0p030198H0,1ff5b40ef055e231763bc416b6e9efaef2858ba77b9da71df53d36f24c05daf9,edc0c25cdac2bc1f2f752d507955217552b7ef7302cbb85707d8e08e36ac4969,23,outer_train,not_evaluated
XUV33Msw2e12He0p030198H1,30f58e06f001722f79fa21e66aaade8c9475ac45b0037c88cda951ed81c20352,145eb7d4bcad259e3049d19a81331761a591b9649a6b48c00e27713560caa283,23,outer_train,not_evaluated
XUV33Msw30e11He0p0110H1,cb92b909541094c73ccd85d1e910c4127f4594d5f9333218dede3682ada65597,bc0c247194b181af9c6605c256e64a2abd0e47ba2a77a61f259cd25f54c76370,WASP107b,outer_train,not_evaluated
XUV33Msw33e11He0p0160H0,9a1afcf8e553db909245f6f87da2b074827c00516416bb5197e99aa30f782eed,670401b315c83aa479d6d21a358d221ac6726892b3b0d466e2675be7fe6554c6,WASP107b,outer_development,primary_nonoverlap
XUV33Msw35e12He0p0600H0,e1430c96b59196203e6dfda9f5e5c93ef9fcb0660607a97f0bf5c5895b20b22f,972fbf94ea4150110d04db76b2499aa0394d0941b6908e43097aca2f8905d615,WASP107b,outer_train,not_evaluated
XUV33Msw35e12He0p1210H0,1f8294d7fba77befdbb0fb03c4db5a6dbb23978d7a4a54f78ebe1c20c8834522,31f8553eff027c0f7dd21019a849e67f7aade91233d325ee7b8c146da17b3bb4,WASP69b,outer_train,not_evaluated
XUV33Msw36e11He0p0740H0,bb66ebe70795017475b9addb68ea3a2100569a4dffd4eddae084ec01eaa9430b,820efd7c747c851dd845f6659a89b49f46032a4fc2149f9d3f8eb0b026cca0a9,WASP52b,outer_development,primary_nonoverlap
XUV33Msw41e12He0p0140H1,cb38feead2c41a6bd6e818256f6bc4467d16bd74bfdeba95e8dad1961258784c,87169ffc51f7fb3122648a0374180c96d900d5e0c6bdb0b955f5abd6f5245b1a,WASP107b,outer_train,not_evaluated
XUV33Msw41e12He0p0160H1,1ff400fb75f94cb082e00ccb1304000974a303bcbb5f5be14bed4132ffe43d3f,f2064840b4235632cd250ff007bff5b714feff29eb01f0cefceca57efea2e623,WASP52b,outer_development,primary_nonoverlap
XUV33Msw42e12He0p3000H0,0bb51a5a048cb0bd89bb1cdc2d41f315de9c7dff6ecdf9f9e461746c1e083d1c,08f12ac2dd02a9d92231b9296f45a770f43df6bb7752a19e416c5be01969826b,WASP69b,outer_train,not_evaluated
XUV33Msw47e11He0p0490H1,c4fd80e9ffe2f079d0878543660b9073205a9f1c5c764cea5a913f36b5f7926a,c1558eb369a603d64b94f6c905ae09307ab6c08226ac6575dce45497ec8d75ed,WASP107b,outer_train,not_evaluated
XUV33Msw47e12He0p0280H1,94e667e5df0dcc2142598091f05a759cab508951d75e644fc8873f448d7d5a41,f234f9a2908fc43ab312df9cf41e5a67fe3485c8bf24f4b85654d4ac2f774331,WASP69b,outer_train,not_evaluated
XUV33Msw4e12He0p1970H1,25cc503b0174047241da9ad0eb011ec7a7ea166b199fcd4d7a937137e7330a86,a4dc59169c72d35f8bd10517ce37ca474970f79aea32e358371a37e18be37c45,WASP69b,outer_train,not_evaluated
XUV33Msw55e11He0p0460H0,9a2fec0d86b793ec0b5299295ed844e1639e67674416e2f6ee2a584fd7641a6b,adba4537c29a9accbd64a3fb1cc0123fd0258da193166da42c976d67cc01c7aa,WASP69b,outer_train,not_evaluated
XUV33Msw57e11He0p0860H1,afd0747eb04992639d2a11e5a5e67e7aa11497d25491f9b3ee1e28bc340ef7de,a22624befac5cf42a40f09faa7be94563e79b95e93190f4ae9f8d57e50df6111,WASP52b,outer_development,primary_nonoverlap
XUV33Msw61e12He0p0520H1,0d5b627bb4894d12e2e153d586b0a42cedb0f91069aaa78d853ce7772f13e455,ab734dda33b3b6a59f27f81637f618cb59e3bd33c8c66b11c760f706e76aa367,WASP69b,outer_train,not_evaluated
XUV33Msw62e12He0p0320H0,688483fa55425dd5477b7d02d3b2249e07f019ce9572f57ab36334d13930088d,862d9bc629c5b901d4a59f83c41f05630e1edd80e187120f1a801af8dba3819f,WASP69b,outer_train,not_evaluated
XUV33Msw66e12He0p2610H1,dfe0c9e3639898a9f7a05e22f263ff2f95c38411b9dd71031f7dc34eb035b96c,ebe3f119bd6e2fed7073d49b57f6ab60ab33358e0eb0ace0116342dcdd41c10c,WASP52b,outer_train,not_evaluated
XUV33Msw74e12He0p1490H1,ff31dfefbdb6e7707ee2bc67d3e2a5b862ba997ea1ba093528ad9f0a21ff24cd,84ada900d58ad1cec59499a7b7326af1d9e9a4826c7e75a61ae86e9e4b72305f,WASP52b,outer_development,primary_nonoverlap
XUV33Msw76e11He0p0210H1,c1b81f5b8b894a26e9f5f961e4bb1b8c641a17e68a00b6c7e2649af4113a8d45,c6e0ed988899ea892c6b0f71f91d3af204e7bdcfbc36e7242818d746e80b69a1,WASP52b,outer_train,not_evaluated
XUV33Msw84e12He0p0320H1,8aa15ea848b1071c297d7d8ba536e209998a36705030f00cc57a774d6adc3add,6b429138e4604127c535a29972463fbc27151fa47c8bc86d3ca080ac7faf9cb5,WASP69b,outer_train,not_evaluated
XUV33Msw89e12He0p0690H1,a2d1214487de279211aaaf6440d16e7d7949affba266acc36387d51acd84de48,ea56202b4b78e15f036236f192e933fe9c34cad2bf0c3fd941a9ad75deeb9ce6,WASP69b,outer_development,primary_nonoverlap
XUV33Msw90e11He0p0300H0,387e9efc44b6a4300060ab3db3dd94451b1c72cae8ad8bcb038ff14e7b439548,1a3eb191e4bb1d528ca7098f9e10adfa28980c9f6879a7d5f34cae010ad4cf6b,WASP52b,outer_train,not_evaluated
XUV33Msw91e12He0p0800H1,b250e728c7b8acf6552770635b248b62b89f883acb9b957e466a810cf6ea1724,bdee9826035e333522ad08436bd26338cab57292929dc01f70da1258d79d1df3,WASP52b,outer_train,not_evaluated
XUV33Msw94e11He0p0240H1,59f619acf9195f1eccfce6b97dea1698a308712c926a5ddd63f2ee05dd54788d,141246b871622c661cefcd57784ecbb35f2425e1d37c7a2c2942e52b32ee35e5,WASP52b,outer_train,not_evaluated
XUV33Msw96e11He0p2120H0,102497892c411dd4bc0aef5092093286aaf95c2421fe26bcc430d4c10c393383,a84d774b350afe9d75a9a2b6515496cd7900f1e8583979f7a7d607b6abb4380d,WASP107b,outer_development,primary_nonoverlap
XUV33Msw9e12He0p0980H1,3c029ad5213884eb67f4a0f907f9d6564fa02a1d7c4b45eaae9786ea9d3cabd6,35df8740a18b4b950c735b8a10f4fc87231aea4e512a65329c64482acf5e3358,WASP69b,outer_train,not_evaluated
XUV35Msw14e12He0p06H1,d50dee3c451f868616c1f5ae2712b9d3f69d5620dcba90c9a47144d67918fea7,bdd46923b7a3a350bb5360577371da13ae3a47d2a000ebbec59ead5032e79a78,WASP107b,outer_train,not_evaluated
XUV35Msw17e12He0p1130H0,3883468dabd2fa1922b916a889c56601ebe8964e83df6bc2eb25bb4c9889fbc9,2a55c00e4eca6e68b694202dd44f5425995c4694aecf193849aa59fa8d5c7954,WASP52b,outer_train,not_evaluated
XUV35Msw20e12He0p0650H0,71015e623c51a0806ebe6a4017fecbd17a1132fb39ef230275dbd8040c408a89,4a36fdc8cf7187aff151f980763f22c871d9d4ce9da0b4bf5f9d95c7929714a3,WASP107b,outer_train,not_evaluated
